BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
33,0,0.653,1.476,0.367,0.489,1.257,0.368,0.164,0.218,0.102,3.7407,3.7407,19.141,19.141,39.844,39.844,-1
33,100,1.468,1.476,0.364,1.283,1.258,0.365,0.185,0.218,0.102,3.5942,3.6538,20.312,20.347,42.969,43.781,-1
33,195,0.695,1.475,0.361,0.486,1.257,0.363,0.209,0.218,0.102,3.7568,3.6711,20.000,20.092,37.500,43.328,-1
33,-1,0.695,1.475,0.361,0.486,1.257,0.363,0.209,0.218,0.102,-1,-1,-1,-1,-1,-1,0.66
34,0,0.695,1.475,0.361,0.486,1.257,0.363,0.209,0.218,0.102,3.5475,3.5475,21.094,21.094,46.875,46.875,-1
34,100,1.450,1.475,0.359,1.295,1.257,0.360,0.155,0.218,0.102,3.7538,3.6857,23.828,20.034,43.750,43.081,-1
34,195,0.681,1.475,0.357,0.502,1.257,0.358,0.180,0.218,0.102,3.9586,3.6902,18.750,19.992,41.250,43.114,-1
34,-1,0.681,1.475,0.357,0.502,1.257,0.358,0.180,0.218,0.102,-1,-1,-1,-1,-1,-1,0.58
35,0,0.681,1.475,0.357,0.502,1.257,0.358,0.180,0.218,0.102,3.7739,3.7739,18.359,18.359,39.844,39.844,-1
35,100,1.469,1.475,0.354,1.292,1.258,0.355,0.176,0.218,0.101,3.7772,3.6873,21.484,19.883,44.531,43.243,-1
35,195,0.663,1.475,0.352,0.492,1.258,0.353,0.172,0.217,0.101,3.8316,3.6788,15.000,20.098,35.000,43.422,-1
35,-1,0.663,1.475,0.352,0.492,1.258,0.353,0.172,0.217,0.101,-1,-1,-1,-1,-1,-1,0.61
36,0,0.663,1.475,0.352,0.492,1.258,0.353,0.172,0.217,0.101,3.5748,3.5748,19.531,19.531,47.656,47.656,-1
36,100,1.787,1.475,0.350,1.357,1.258,0.351,0.430,0.217,0.101,3.7504,3.6558,17.188,20.568,39.453,44.001,-1
